constituency,ac_number,candidate,party,votes,turnout,reserved,region,vote_share_%
Thiruparankundram,195,"BHARANIRAJAN, M.",MNM,16750,72.73,GEN,South,7.10200170448041
Thiruparankundram,195,"DAVID ANNADURAI, K.",AMMK,10190,72.73,GEN,South,4.320561036934649
Thiruparankundram,195,NONE OF THE ABOVE,NOTA,2073,72.73,GEN,South,0.8789522109485306
Thiruparankundram,195,"ARUMUGAM, V.",IND,2005,72.73,GEN,South,0.8501202040288489
Thiruparankundram,195,"SAVITHA, R.",Anna MGR Dravida Makkal Kalgam,592,72.73,GEN,South,0.25100806024193445
Thiruparankundram,195,"MURUGAN, K.R.",IND,562,72.73,GEN,South,0.23828805718913373
Thiruparankundram,195,"RAJAMANI, V.",Namadhu Makkal Katchi,538,72.73,GEN,South,0.22811205474689314
Thiruparankundram,195,"PACKIYASELVI, K.",IND,402,72.73,GEN,South,0.17044804090752982
Thiruparankundram,195,"UKKRA PANDIYAN, S.",IND,302,72.73,GEN,South,0.12804803073152737
Thiruparankundram,195,"PILLAI, M.M.",IND,284,72.73,GEN,South,0.12041602889984694
Thiruparankundram,195,"BALAMURUGAN, R.",IND,257,72.73,GEN,South,0.10896802615232627
Thiruparankundram,195,"KARUNAKARAN, M.",IND,246,72.73,GEN,South,0.10430402503296601
Thiruparankundram,195,"SEKAR, S.",IND,200,72.73,GEN,South,0.08480002035200489
Thiruparankundram,195,"PALANIKUMAR, M.",Ambedkar Political Party,177,72.73,GEN,South,0.07504801801152432
Thiruparankundram,195,"MURUGESAN, A.",My India Party,131,72.73,GEN,South,0.0555440133305632
Thiruparankundram,195,"ILANGOVAN, P.",IND,114,72.73,GEN,South,0.048336011600642784
Thiruparankundram,195,"RADHA (A) GUNASEKARAN, M.",IND,114,72.73,GEN,South,0.048336011600642784
Thiruparankundram,195,"MOHIDEEN ABDUL KADAR, M.K.",IND,98,72.73,GEN,South,0.041552009972482394
Thiruparankundram,195,"MANIKANDAN, S.",IND,82,72.73,GEN,South,0.034768008344322
Thiruparankundram,195,"SANKAR THAYAL SHARMA, M.",IND,80,72.73,GEN,South,0.033920008140801955
Thiruparankundram,195,"RAMACHANDRAN, K.",IND,53,72.73,GEN,South,0.022472005393281293
Thirumangalam,196,UDHAYAKUMAR R B,AIADMK,100338,78.13,GEN,South,45.505793782171935
Thirumangalam,196,MANIMARAN M,DMK,86251,78.13,GEN,South,39.116986779745574
Thirumangalam,196,ATHI NARAYANAN K,AMMK,13780,78.13,GEN,South,6.24957482029071
Thirumangalam,196,SARAL M,NTK,11593,78.13,GEN,South,5.257715594457924
Thirumangalam,196,RAMKUMAR M,MNM,2775,78.13,GEN,South,1.2585319394997618
Thirumangalam,196,VEERANAN S,IND,1576,78.13,GEN,South,0.7147554366312161
Thirumangalam,196,NONE OF THE ABOVE,NOTA,971,78.13,GEN,South,0.44037279756910586
Thirumangalam,196,RAMANATHAN A,IND,684,78.13,GEN,South,0.31021111589831973
Thirumangalam,196,MUTHUVELRAJ P,IND,503,78.13,GEN,South,0.2281230866913082
Thirumangalam,196,RAMANATHAN M,IND,433,78.13,GEN,South,0.19637633506428717
Thirumangalam,196,RAJANBABU P,IND,278,78.13,GEN,South,0.12607995646159775
Thirumangalam,196,MUTHURAJA M,IND,190,78.13,GEN,South,0.08616975441619991
Thirumangalam,196,RAMAMOORTHI R,IND,165,78.13,GEN,South,0.07483162883512097
Thirumangalam,196,BALAMURUGAN N R,IND,131,78.13,GEN,South,0.05941177804485362
Thirumangalam,196,ARUMUGAM K,LJP,122,78.13,GEN,South,0.05533005283566521
Thirumangalam,196,NIRMAL M,My India Party,122,78.13,GEN,South,0.05533005283566521
Thirumangalam,196,MARIKANNAN A,National Democratic Party of South India,98,78.13,GEN,South,0.04444545227782943
Thirumangalam,196,THIRALIPANDI N,IND,82,78.13,GEN,South,0.03718905190593891
Thirumangalam,196,JEGADEESH KUMAR R,IND,75,78.13,GEN,South,0.03401437674323681
Thirumangalam,196,ALAGARSAMY M,IND,71,78.13,GEN,South,0.032200276650264176
Thirumangalam,196,VAIRASEEMAN G,IND,64,78.13,GEN,South,0.02902560148756208
Thirumangalam,196,DURAIPANDI B,IND,62,78.13,GEN,South,0.02811855144107576
Thirumangalam,196,KALI A,IND,45,78.13,GEN,South,0.020408626045942086
Thirumangalam,196,CHANDRASEKARAN R,IND,44,78.13,GEN,South,0.01995510102269893
Thirumangalam,196,VEERAMANI V,IND,42,78.13,GEN,South,0.01904805097621261
Usilampatti,197,AYYAPPAN P,AIADMK,71255,73.82,GEN,South,33.529713476352036
Usilampatti,197,KATHIRAVAN P V,DMK,63778,73.82,GEN,South,30.011340482699882
Usilampatti,197,MAHENDRAN I,AMMK,55491,73.82,GEN,South,26.11181433606415
Usilampatti,197,IYNDHUKOVILAN G,NTK,15357,73.82,GEN,South,7.226381444899841
Usilampatti,197,ARUMUGAM K,IND,1247,73.82,GEN,South,0.5867876318154653
Usilampatti,197,THIRUSELVAM C,Puthiya Tamilagam,1161,73.82,GEN,South,0.5463195192764678
Usilampatti,197,NONE OF THE ABOVE,NOTA,1032,73.82,GEN,South,0.4856173504679714
Usilampatti,197,ARASUMAYAN M,All India Jananayaka Makkal Kazhagam,967,73.82,GEN,South,0.45503098633965916
Usilampatti,197,KATHIRAVAN A,IND,528,73.82,GEN,South,0.24845538861152025
Usilampatti,197,DHANASEKARAN T,IND,478,73.82,GEN,South,0.2249274162051263
Usilampatti,197,BHARATH V,My India Party,378,73.82,GEN,South,0.17787147139233836
Usilampatti,197,ARUNKUMAR M,IND,362,73.82,GEN,South,0.1703425202222923
Usilampatti,197,MAHENDRAN A,IND,247,73.82,GEN,South,0.11622818368758617
Usilampatti,197,ALAGUMURUGESAN K,IND,158,73.82,GEN,South,0.07434839280420492
Usilampatti,197,ANANTHA KUMAR N,IND,74,73.82,GEN,South,0.03482139916146306
Andipatti,198,A.MAHARAJAN,DMK,93541,74.85,GEN,South,44.6411186408323
Andipatti,198,A.LOGIRAJAN,AIADMK,85003,74.85,GEN,South,40.566478953899015
Andipatti,198,R.JEYAKUMAR,AMMK,11896,74.85,GEN,South,5.677197671089052
Andipatti,198,JEYAKUMAR,NTK,11216,74.85,GEN,South,5.352677293118259
Andipatti,198,S.GUNASEKARAN,MNM,3010,74.85,GEN,South,1.436479908370717
Andipatti,198,NONE OF THE ABOVE,NOTA,1333,74.85,GEN,South,0.6361553879927461
Andipatti,198,C.KANIVEL,Anaithu Makkal Puratchi Katchi,650,74.85,GEN,South,0.3102033024720817
Andipatti,198,VELMANI,IND,572,74.85,GEN,South,0.2729789061754319
Andipatti,198,M.RAGHUNATHAN,IND,457,74.85,GEN,South,0.21809678343037128
Andipatti,198,S.KAMATCHI,BSP,392,74.85,GEN,South,0.18707645318316313
Andipatti,198,P.PANDIDURAI,IND,227,74.85,GEN,South,0.10833253794025008
Andipatti,198,P.PANIVURAJA,IND,156,74.85,GEN,South,0.07444879259329962
Andipatti,198,MARIYAMMAL,IND,149,74.85,GEN,South,0.07110814164360027
Andipatti,198,V.JEYAKODI,IND,145,74.85,GEN,South,0.06919919824377206
Andipatti,198,BALAMURUGAN,National Democratic Party of South India,127,74.85,GEN,South,0.0606089529445452
Andipatti,198,M.EASWARAN,IND,127,74.85,GEN,South,0.0606089529445452
Andipatti,198,S.GOVINDHARAJ,All India MGR Makkal Munnetra Kazhagam,115,74.85,GEN,South,0.05488212274506061
Andipatti,198,A.VELUCHAMY,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,115,74.85,GEN,South,0.05488212274506061
Andipatti,198,M.DIVAKAR,IND,115,74.85,GEN,South,0.05488212274506061
Andipatti,198,M.KUMARAN,My India Party,109,74.85,GEN,South,0.05201870764531832
Andipatti,198,K.KASENDRAN @ GAJENDRAN,IND,85,74.85,GEN,South,0.04056504724634915
Periyakulam,199,K.S.SARAVANAKUMAAR,DMK,92251,69.94,SC,South,45.71475294479105
Periyakulam,199,M MURUGAN,AIADMK,70930,69.94,SC,South,35.14918457657944
Periyakulam,199,DR.K.KATHIRKAMU,AMMK,16424,69.94,SC,South,8.138872232986616
Periyakulam,199,VIMALA,NTK,11794,69.94,SC,South,5.844487281773268
Periyakulam,199,S.PANDIYARAJAN,MNM,5680,69.94,SC,South,2.81470983215806
Periyakulam,199,NONE OF THE ABOVE,NOTA,2451,69.94,SC,South,1.2145869363766557
Periyakulam,199,MADHU BHARATHI,IND,628,69.94,SC,South,0.3112038335555038
Periyakulam,199,MURUGAN,IND,339,69.94,SC,South,0.16799060441929264
Periyakulam,199,S.CHINNAMUTHU,My India Party,301,69.94,SC,South,0.1491597992041507
Periyakulam,199,M.RAJENDRAN,IND,242,69.94,SC,South,0.11992249637011451
Periyakulam,199,A.MURUGESAN,SUCI,202,69.94,SC,South,0.1001005961436493
Periyakulam,199,"A.C.MOHAN RAJ B.P.T.,",IND,149,69.94,SC,South,0.07383657834358291
Periyakulam,199,M.MUNEESWARAN,IND,143,69.94,SC,South,0.07086329330961312
Periyakulam,199,P.RAMAIYA,IND,112,69.94,SC,South,0.05550132063410259
Periyakulam,199,M.MUNIYAPPAN,IND,94,69.94,SC,South,0.04658146553219324
Periyakulam,199,C.MAYAZHAKU,IND,57,69.94,SC,South,0.028246207822712924
Bodinayakanur,200,O.PANNEERSELVAM,AIADMK,100050,76.3,GEN,South,46.57929653856002
Bodinayakanur,200,THANGATAMILSELVAN,DMK,89029,76.3,GEN,South,41.448357736446376
Bodinayakanur,200,M.PREM CHANDAR,NTK,11114,76.3,GEN,South,5.174235899345888
Bodinayakanur,200,M.MUTHUSAMY,AMMK,5649,76.3,GEN,South,2.629949486719896
Bodinayakanur,200,P.GANESH KUMAR,MNM,4128,76.3,GEN,South,1.921832444889313
Bodinayakanur,200,NONE OF THE ABOVE,NOTA,1403,76.3,GEN,South,0.6531809399660141
Bodinayakanur,200,K.I.M HAKKEEM,AITC,559,76.3,GEN,South,0.26024814357876114
Bodinayakanur,200,TAMILSELVAN,IND,443,76.3,GEN,South,0.2062431620847785
Bodinayakanur,200,G.SENTHIL KUMAR,IND,402,76.3,GEN,South,0.1871551944877674
Bodinayakanur,200,N.SALEEM,IND,354,76.3,GEN,South,0.16480830559370563
Bodinayakanur,200,M.ANANTHARAJ,IND,270,76.3,GEN,South,0.12570125002909752
Bodinayakanur,200,P.KUMARAGURUBARAN,IND,219,76.3,GEN,South,0.10195768057915688
Bodinayakanur,200,ARUN KUMAR,My India Party,143,76.3,GEN,South,0.06657510649689238
Bodinayakanur,200,P.NAGENDHREN,IND,135,76.3,GEN,South,0.06285062501454876
Bodinayakanur,200,N.KRISHNAN,IND,126,76.3,GEN,South,0.058660583346912175
Bodinayakanur,200,P.MANIMARAN,IND,117,76.3,GEN,South,0.054470541679275584
Bodinayakanur,200,S.KRISHNAVENI,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,100,76.3,GEN,South,0.046556018529295376
Bodinayakanur,200,C.ANBAZHAKAN,IND,94,76.3,GEN,South,0.043762657417537654
Bodinayakanur,200,THENI.T.KARNAN,Anna Dravidar Kazhagam,80,76.3,GEN,South,0.0372448148234363
Bodinayakanur,200,P.KARUPPIAH,Bahujan Dravida Party,77,76.3,GEN,South,0.03584813426755744
Bodinayakanur,200,V.RAMPRAKAASH,IND,71,76.3,GEN,South,0.033054773155799716
Bodinayakanur,200,V.NANDHAGOPAL,IND,68,76.3,GEN,South,0.031658092599920855
Bodinayakanur,200,T.RAJA MOHAMED,IND,62,76.3,GEN,South,0.02886473148816313
Bodinayakanur,200,A.ABTHAHIR,IND,54,76.3,GEN,South,0.0251402500058195
Bodinayakanur,200,RAJA MOHAMED,IND,48,76.3,GEN,South,0.02234688889406178
Cumbum,201,N.RAMAKRISHNAN,DMK,104800,69.51,GEN,South,51.810653812878506
Cumbum,201,SYEDUKHAN.S.P.M,AIADMK,62387,69.51,GEN,South,30.8426646891608
Cumbum,201,SURESH.P,AMMK,14536,69.51,GEN,South,7.186256334198491
Cumbum,201,ANISH FATHIMA. A,NTK,12347,69.51,GEN,South,6.104066246446669
Cumbum,201,VENKIDESH.N,MNM,4647,69.51,GEN,South,2.2973674453096034
Cumbum,201,NONE OF THE ABOVE,NOTA,1659,69.51,GEN,South,0.8201705598813497
Cumbum,201,MUTHU MUNEESWARAN.M,IND,451,69.51,GEN,South,0.2229637869237424
Cumbum,201,SARAVANAN.S.R,IND,321,69.51,GEN,South,0.15869484612532442
Cumbum,201,KATHIRAVAN.S,New Generation People’s Party,236,69.51,GEN,South,0.11667284637251268
Cumbum,201,PRAKASH.P,IND,155,69.51,GEN,South,0.07662835249042146
Cumbum,201,PANDI SELVAM.R,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,151,69.51,GEN,South,0.07465084661970091
Cumbum,201,MUTHUSELVAM.G,IND,136,69.51,GEN,South,0.06723519960449884
Cumbum,201,RADHAKRISHNAN.K,Anaithu Makkal Puratchi Katchi,122,69.51,GEN,South,0.06031392905697689
Cumbum,201,LAL BAHDUR SASTHRI.V,My India Party,120,69.51,GEN,South,0.05932517612161661
Cumbum,201,MARIMUTHU.G,IND,106,69.51,GEN,South,0.05240390557409467
Cumbum,201,THAVIDHU RAJA. A,IND,101,69.51,GEN,South,0.049932023235693984
Rajapalayam,202,THANGAPANDIAN S.,DMK,74158,73.89,GEN,South,41.496743290731246
Rajapalayam,202,RAJENTHRABHALAJI K.T,AIADMK,70260,73.89,GEN,South,39.31553148152293
Rajapalayam,202,JEYARAJ V.,NTK,15593,73.89,GEN,South,8.725406808872574
Rajapalayam,202,KALIMUTHU K.,AMMK,7660,73.89,GEN,South,4.286321821071245
Rajapalayam,202,VIVEKANANTHAN S.,MNM,4059,73.89,GEN,South,2.2713029075363163
Rajapalayam,202,AYYAR V.K.,Puthiya Tamilagam,3388,73.89,GEN,South,1.8958300691631043
Rajapalayam,202,NONE OF THE ABOVE,NOTA,1875,73.89,GEN,South,1.0491975736956376
Rajapalayam,202,MANIKUMAR M.,IND,548,73.89,GEN,South,0.30664547753877835
Rajapalayam,202,JEYAPRAKASH I.,IND,336,73.89,GEN,South,0.18801620520625825
Rajapalayam,202,THANGAPANDI S.,IND,264,73.89,GEN,South,0.14772701837634578
Rajapalayam,202,VIJAYAKUMAR E.,IND,140,73.89,GEN,South,0.0783400855026076
Rajapalayam,202,KALIMUTHU K.,IND,120,73.89,GEN,South,0.06714864471652081
Rajapalayam,202,THANGAPANDI B.,IND,112,73.89,GEN,South,0.06267206840208608
Rajapalayam,202,DHARMALINGAM K.,RPI(A),109,73.89,GEN,South,0.06099335228417306
Rajapalayam,202,SELVARAJ G.,IND,86,73.89,GEN,South,0.04812319538017325
Srivilliputhur,203,"MANRAJ, E.M.",AIADMK,70475,73.14,SC,South,38.0865655348332
Srivilliputhur,203,"MADHAVARAO, P.S.W.",INC,57737,73.14,SC,South,31.202611341392895
Srivilliputhur,203,"SANGEETHAPRIYA, S.",AMMK,23682,73.14,SC,South,12.7983830435746
Srivilliputhur,203,"ABINAYA, B.",NTK,20348,73.14,SC,South,10.996600716605688
Srivilliputhur,203,"SHANTHI, S.",Puthiya Tamilagam,4985,73.14,SC,South,2.694026664649074
Srivilliputhur,203,"GURUVAIYA, K.",MNM,3512,73.14,SC,South,1.8979782640416345
Srivilliputhur,203,NONE OF THE ABOVE,NOTA,1666,73.14,SC,South,0.9003507368716865
Srivilliputhur,203,"IRULANDI, DR. V.",Tamil Nadu Ilangyar Katchi,942,73.14,SC,South,0.5090818692275683
Srivilliputhur,203,"MUTHULAKSHMI,R.",IND,363,73.14,SC,South,0.19617486043482726
Srivilliputhur,203,"KANNAN, A.",IND,238,73.14,SC,South,0.12862153383881236
Srivilliputhur,203,"PANDIYARAJ, K.",Anaithu Makkal Puratchi Katchi,209,73.14,SC,South,0.1129491620685369
Srivilliputhur,203,"PRABHAKARAN, P.",IND,202,73.14,SC,South,0.10916617577916006
Srivilliputhur,203,"MAHALAKSHMI, M.",IND,191,73.14,SC,South,0.10322148303871076
Srivilliputhur,203,"VEERAPANDI, K.",My India Party,177,73.14,SC,South,0.09565551045995709
Srivilliputhur,203,"THAMARAISELVAM, K.",IND,164,73.14,SC,South,0.08862996449397155
Srivilliputhur,203,"GURUVAIYA, G.",IND,148,73.14,SC,South,0.07998313868968163
Sattur,204,"RAGHURAMAN,  A.R.R.",DMK,74174,75.17,GEN,South,38.676003608244734
Sattur,204,"RAVICHANDHRAN, R.K.",AIADMK,62995,75.17,GEN,South,32.847019808846454
Sattur,204,"RAJAVARMAN, M.S.R.",AMMK,32916,75.17,GEN,South,17.163147932819907
Sattur,204,"PANDI, K.",NTK,12626,75.17,GEN,South,6.583482373307331
Sattur,204,"BHARATHI, M.",IJK,1751,75.17,GEN,South,0.9130110593743971
Sattur,204,"MARIKANNAN, G.",Puthiya Tamilagam,1599,75.17,GEN,South,0.8337548166417253
Sattur,204,NONE OF THE ABOVE,NOTA,1297,75.17,GEN,South,0.6762851764754958
Sattur,204,"SARAVANAKUMAR, M.",IND,635,75.17,GEN,South,0.33110338246872767
Sattur,204,"SUBRAMANIAN, S.",IND,551,75.17,GEN,South,0.28730387990593537
Sattur,204,"ANGUSAMY,  S.",Anaithu Makkal Puratchi Katchi,414,75.17,GEN,South,0.2158689769166193
Sattur,204,"SENTHUR PANDIAN, R.",IND,406,75.17,GEN,South,0.2116975957201629
Sattur,204,"CHELLAPANDIAN,  P.",IND,369,75.17,GEN,South,0.192404957686552
Sattur,204,"RAGU, B.",IND,332,75.17,GEN,South,0.17311231965294108
Sattur,204,"RAMESH, A.",IND,210,75.17,GEN,South,0.1094987564069808
Sattur,204,"RAJKUMAR, R.",My India Party,188,75.17,GEN,South,0.09802745811672568
Sattur,204,"JEYAGANESH, K.",Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,166,75.17,GEN,South,0.08655615982647054
Sattur,204,"BALAMURUGAN, K.",IND,157,75.17,GEN,South,0.08186335598045708
Sattur,204,"SUBBURAMAN, P.",All India MGR Makkal Munnetra Kazhagam,156,75.17,GEN,South,0.08134193333090003
Sattur,204,"KARUTHAPANDIAN, S.",IND,136,75.17,GEN,South,0.070913480339759
Sattur,204,"MARIAPPAN, M.",IND,124,75.17,GEN,South,0.06465640854507437
Sattur,204,"DHAMODHARAN,  S.",IND,119,75.17,GEN,South,0.06204929529728912
Sattur,204,"PALANICHAMY, P.",Bahujan Dravida Party,97,75.17,GEN,South,0.050577997007034
Sattur,204,"GURUSAMY, P.",IND,94,75.17,GEN,South,0.04901372905836284
Sattur,204,"BALA SUBRAMANIAN, R.",IND,62,75.17,GEN,South,0.03232820427253719
Sattur,204,"PRABAKARAN, J.",IND,60,75.17,GEN,South,0.03128535897342309
Sattur,204,"ANTHONYRAJ,  A.",IND,57,75.17,GEN,South,0.029721091024751935
Sattur,204,"MANOHARAN, V.",IND,51,75.17,GEN,South,0.02659255512740962
Sattur,204,"MAHESKUMAR, M",IND,41,75.17,GEN,South,0.02137832863183911
Sivakasi,205,ASHOKAN.G,INC,78947,70.16,GEN,South,42.66321529125033
Sivakasi,205,LAKSHMI GANESAN,AIADMK,61628,70.16,GEN,South,33.3039714234762
Sivakasi,205,KANAGAPRIYA.R,NTK,20865,70.16,GEN,South,11.275513788388896
Sivakasi,205,SAMIKKALAI.G,AMMK,9893,70.16,GEN,South,5.34620934141056
Sivakasi,205,MUGUNTHAN.S,MNM,6090,70.16,GEN,South,3.291055785827384
Sivakasi,205,NONE OF THE ABOVE,NOTA,1727,70.16,GEN,South,0.933276410857782
Sivakasi,205,LAKSHMANAN.E,IND,1430,70.16,GEN,South,0.7727766459331953
Sivakasi,205,KESAVAKUMAR.D,IND,442,70.16,GEN,South,0.2388582360157149
Sivakasi,205,ANANTHALAKSHMI,BSP,438,70.16,GEN,South,0.23669662302009759
Sivakasi,205,KANNAN.K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,426,70.16,GEN,South,0.23021178403324563
Sivakasi,205,BALAKRISHNAN.N,IND,414,70.16,GEN,South,0.22372694504639362
Sivakasi,205,DHARMALINGAM.M,IND,330,70.16,GEN,South,0.1783330721384297
Sivakasi,205,KARTHIK.N,IND,319,70.16,GEN,South,0.17238863640048205
Sivakasi,205,KARUPPASAMY.S,Anaithu Makkal Puratchi Katchi,316,70.16,GEN,South,0.17076742665376904
Sivakasi,205,VINOTHKUMAR.M,IND,245,70.16,GEN,South,0.13239879598156143
Sivakasi,205,THANGARAJ.S,IND,234,70.16,GEN,South,0.12645436024361378
Sivakasi,205,MARIMUTHU.M,IND,221,70.16,GEN,South,0.11942911800785745
Sivakasi,205,KALYANASUNDARI.M,My India Party,191,70.16,GEN,South,0.1032170205407275
Sivakasi,205,GANESAN.R,IND,152,70.16,GEN,South,0.08214129383345853
Sivakasi,205,ANBALAGAN.P,IND,126,70.16,GEN,South,0.06809080936194588
Sivakasi,205,PANDIARAJAN.S,IND,114,70.16,GEN,South,0.061605970375093896
Sivakasi,205,MGR NAMBBI,All India MGR Makkal Munnetra Kazhagam,107,70.16,GEN,South,0.05782314763276357
Sivakasi,205,MAYILVAGANAN.G,IND,101,70.16,GEN,South,0.05458072813933758
Sivakasi,205,ASHOKKUMAR.C,IND,88,70.16,GEN,South,0.04755548590358125
Sivakasi,205,JEEVANANTHAM.G,RPI(A),78,70.16,GEN,South,0.04215145341453793
Sivakasi,205,JOYSMARY.T,IND,64,70.16,GEN,South,0.034585807929877276
Sivakasi,205,PALANICHAMY.P,Bahujan Dravida Party,61,70.16,GEN,South,0.03296459818316428
Virudhunagar,206,SEENIVASAN A.R.R,DMK,73297,71.27,GEN,South,45.32423925746829
Virudhunagar,206,PANDURANGAN G,BJP,51958,71.27,GEN,South,32.12896603325562
Virudhunagar,206,SELVAKUMAR V.R,NTK,14311,71.27,GEN,South,8.849409771390764
Virudhunagar,206,THANGARAJ M,AMMK,10783,71.27,GEN,South,6.667820946468213
Virudhunagar,206,MANIMARAN N,AISMK,5054,71.27,GEN,South,3.125212562686669
Virudhunagar,206,NONE OF THE ABOVE,NOTA,1570,71.27,GEN,South,0.9708317616577107
Virudhunagar,206,GUNASEKARAN G,IND,1406,71.27,GEN,South,0.869420036236141
Virudhunagar,206,PUNGAN K,IND,759,71.27,GEN,South,0.46933841216446015
Virudhunagar,206,SUYAMBULINGAM L,Naam Indiar Party,590,71.27,GEN,South,0.3648348658458913
Virudhunagar,206,RAMARAJ C,IND,465,71.27,GEN,South,0.2875393434209143
Virudhunagar,206,VELUCHAMY S,IND,328,71.27,GEN,South,0.20282345084313957
Virudhunagar,206,PANDURENGAN T,IND,282,71.27,GEN,South,0.17437869859074803
Virudhunagar,206,SHIBI B,IND,264,71.27,GEN,South,0.16324814336155136
Virudhunagar,206,VIKRAMAN N,Desa Makkal Munnetrak Kazhgam,200,71.27,GEN,South,0.12367283587996314
Virudhunagar,206,DHAMOTHARAN R,IND,119,71.27,GEN,South,0.07358533734857807
Virudhunagar,206,THANGARAJ R,IND,93,71.27,GEN,South,0.05750786868418287
Virudhunagar,206,THANGAPANDI N,IND,89,71.27,GEN,South,0.055034411966583596
Virudhunagar,206,KARUPPIAH P,IND,85,71.27,GEN,South,0.05256095524898434
Virudhunagar,206,GURUNATHAN G,IND,64,71.27,GEN,South,0.039575307481588204
Aruppukottai,207,K.K.S.S.R.RAMACHANDRAN,DMK,91040,75.6,GEN,South,53.17725947862454
Aruppukottai,207,VAIGAICHELVAN,AIADMK,52006,75.6,GEN,South,30.377159011921663
Aruppukottai,207,UMA,NTK,12392,75.6,GEN,South,7.2382754773628655
Aruppukottai,207,V.UMADEVI,MNM,7638,75.6,GEN,South,4.461422538419752
Aruppukottai,207,R.RAMESH,DMDK,2532,75.6,GEN,South,1.478963323812361
Aruppukottai,207,NONE OF THE ABOVE,NOTA,1323,75.6,GEN,South,0.772775859954089
Aruppukottai,207,K. BOOMINATHAN,IND,630,75.6,GEN,South,0.3679885047400424
Aruppukottai,207,M.KARUPPASAMY,Puthiya Tamilagam,478,75.6,GEN,South,0.27920397661228613
Aruppukottai,207,P.PRASANTH,IND,436,75.6,GEN,South,0.25467140962961665
Aruppukottai,207,THANGAPANDIAN,IND,426,75.6,GEN,South,0.24883032225279056
Aruppukottai,207,LINGAPANDI,IND,419,75.6,GEN,South,0.24474156108901232
Aruppukottai,207,G.SUBBURAJ,BSP,272,75.6,GEN,South,0.1588775766496691
Aruppukottai,207,V. POORNISHA,IND,219,75.6,GEN,South,0.12791981355249094
Aruppukottai,207,S.MANIVANNAN,IND,190,75.6,GEN,South,0.11098066015969534
Aruppukottai,207,S.RAMACHANDRAN,IND,189,75.6,GEN,South,0.11039655142201271
Aruppukottai,207,M MUTHUMARIAPPAN,IND,128,75.6,GEN,South,0.07476591842337368
Aruppukottai,207,PONMUNIASAMY,IND,118,75.6,GEN,South,0.06892483104654763
Aruppukottai,207,DHANASEKARAPANDIAN,IND,76,75.6,GEN,South,0.04439226406387813
Aruppukottai,207,E.RAMACHANDRAN,IND,72,75.6,GEN,South,0.0420558291131477
Aruppukottai,207,R.RAMACHANDRAN,IND,71,75.6,GEN,South,0.04147172037546509
Aruppukottai,207,R.S.RAMACHANDRAN,IND,67,75.6,GEN,South,0.03913528542473467
Aruppukottai,207,THANGA VADIVEL.A.N,IND,62,75.6,GEN,South,0.03621474173632164
Aruppukottai,207,G.RAMACHANDRAN,IND,60,75.6,GEN,South,0.03504652426095642
Aruppukottai,207,VIJAYAKUMAR,IND,60,75.6,GEN,South,0.03504652426095642
Aruppukottai,207,S.DEENATHAYALAN,Anaithu Makkal Puratchi Katchi,58,75.6,GEN,South,0.03387830678559121
Aruppukottai,207,A.P.S.JOHNSON,My India Party,57,75.6,GEN,South,0.0332941980479086
Aruppukottai,207,G.RANJITH,IND,57,75.6,GEN,South,0.0332941980479086
Aruppukottai,207,S.PANDIYAN,Bahujan Dravida Party,48,75.6,GEN,South,0.028037219408765135
Aruppukottai,207,T.RAMACHANDRAN,IND,39,75.6,GEN,South,0.022780240769621672
Aruppukottai,207,VENKATESAN,IND,38,75.6,GEN,South,0.022196132031939066
Tiruchuli,208,THANGAM THENARASU,DMK,102225,77.46,GEN,South,59.15422050679644
Tiruchuli,208,RAJASEKAR S,AIADMK,41233,77.46,GEN,South,23.860170938192592
Tiruchuli,208,ANANDHAJOTHI A,NTK,13787,77.46,GEN,South,7.978080099067768
Tiruchuli,208,SIVASAMY K K,AMMK,6441,77.46,GEN,South,3.7271932920936743
Tiruchuli,208,ARUNKUMAR V,IND,2492,77.46,GEN,South,1.4420378332397823
Tiruchuli,208,MURUGAN S,MNM,1356,77.46,GEN,South,0.784672272019721
Tiruchuli,208,ADAIKALAM R,IND,898,77.46,GEN,South,0.5196428468095202
Tiruchuli,208,NONE OF THE ABOVE,NOTA,740,77.46,GEN,South,0.4282134817806737
Tiruchuli,208,RAMATHILAGAM A,IND,684,77.46,GEN,South,0.39580813721348757
Tiruchuli,208,THIRUMURUGAN PALANISAMY K,Puthiya Tamilagam,593,77.46,GEN,South,0.34314945229181015
Tiruchuli,208,MALAIALAGU M,IND,566,77.46,GEN,South,0.32752544687548824
Tiruchuli,208,THIRUMURUGAN G,IND,480,77.46,GEN,South,0.27776009629016674
Tiruchuli,208,ADVOCATE. THANGAPANDIAN M,IND,365,77.46,GEN,South,0.21121340655398096
Tiruchuli,208,RAJANGAM C,IND,349,77.46,GEN,South,0.20195473667764205
Tiruchuli,208,RAJENDRAN R,IND,137,77.46,GEN,South,0.07927736081615175
Tiruchuli,208,INDIRA B,IND,124,77.46,GEN,South,0.0717546915416264
Tiruchuli,208,HARIKRISHNAN K,IND,108,77.46,GEN,South,0.06249602166528751
